citizen;geo_iso;sex;age_group;age_code;TIME_PERIOD;emigration;immigration;net_migration;population;net_migration_rate
TOTAL;FI;M;From 25 to 29 years;Y25-29;2012;1041.0;2853.0;1812.0;177541.0;0.010206093240434604
TOTAL;FI;M;From 25 to 29 years;Y25-29;2013;1069.0;2932.0;1863.0;175226.0;0.010631983838014907
TOTAL;FI;M;From 25 to 29 years;Y25-29;2014;1152.0;2888.0;1736.0;174367.0;0.009956012318844736
TOTAL;FI;M;From 25 to 29 years;Y25-29;2015;1248.0;2774.0;1526.0;174020.0;0.008769106999195494
TOTAL;FI;M;From 25 to 29 years;Y25-29;2016;1275.0;3638.0;2363.0;175568.0;0.013459172514353412
TOTAL;FI;M;From 25 to 29 years;Y25-29;2017;1168.0;3193.0;2025.0;178544.0;0.011341742091585267
TOTAL;FI;M;From 25 to 29 years;Y25-29;2018;1353.0;3145.0;1792.0;182223.0;0.009834104366627704
TOTAL;FI;M;From 25 to 29 years;Y25-29;2019;1286.0;3014.0;1728.0;182635.0;0.00946149423713965
TOTAL;FI;M;From 25 to 29 years;Y25-29;2020;1017.0;3064.0;2047.0;183092.0;0.011180171716951041
TOTAL;FI;M;From 25 to 29 years;Y25-29;2021;968.0;3451.0;2483.0;181808.0;0.013657264806829182
TOTAL;FI;M;From 25 to 29 years;Y25-29;2022;1083.0;4681.0;3598.0;180133.0;0.019974130225999677
TOTAL;FI;M;From 25 to 29 years;Y25-29;2023;1051.0;5460.0;4409.0;177930.0;0.024779407632214916
TOTAL;FI;M;From 25 to 29 years;Y25-29;2024;1133.0;4829.0;3696.0;177061.0;0.020874162011961978
TOTAL;FI;M;From 30 to 34 years;Y30-34;2009;956.0;1903.0;947.0;171532.0;0.005520835762423338
TOTAL;FI;M;From 30 to 34 years;Y30-34;2010;896.0;1879.0;983.0;173572.0;0.0056633558408038165
TOTAL;FI;M;From 30 to 34 years;Y30-34;2011;959.0;2113.0;1154.0;174220.0;0.006623808977155321
TOTAL;FI;M;From 30 to 34 years;Y30-34;2012;1061.0;2261.0;1200.0;174711.0;0.00686848567062177
TOTAL;FI;M;From 30 to 34 years;Y30-34;2013;940.0;2331.0;1391.0;177454.0;0.007838651143394907
TOTAL;FI;M;From 30 to 34 years;Y30-34;2014;1153.0;2345.0;1192.0;180608.0;0.006599929128277817
TOTAL;FI;M;From 30 to 34 years;Y30-34;2015;1194.0;2153.0;959.0;183123.0;0.005236917263260213
TOTAL;FI;M;From 30 to 34 years;Y30-34;2016;1275.0;2623.0;1348.0;183915.0;0.007329472854307697
TOTAL;FI;M;From 30 to 34 years;Y30-34;2017;1174.0;2558.0;1384.0;184004.0;0.0075215756179213495
TOTAL;FI;M;From 30 to 34 years;Y30-34;2018;1485.0;2627.0;1142.0;181676.0;0.006285915585988243
TOTAL;FI;M;From 30 to 34 years;Y30-34;2019;1346.0;2830.0;1484.0;180832.0;0.008206512121748362
TOTAL;FI;M;From 30 to 34 years;Y30-34;2020;1147.0;2763.0;1616.0;181115.0;0.008922507798912294
TOTAL;FI;M;From 30 to 34 years;Y30-34;2021;1003.0;3359.0;2356.0;183434.0;0.012843856645987112
TOTAL;FI;M;From 30 to 34 years;Y30-34;2022;1187.0;4582.0;3395.0;186959.0;0.01815906161243909
TOTAL;FI;M;From 30 to 34 years;Y30-34;2023;1015.0;5362.0;4347.0;192595.0;0.022570679404968975
TOTAL;FI;M;From 30 to 34 years;Y30-34;2024;1193.0;4400.0;3207.0;195751.0;0.01638305806866887
TOTAL;FI;M;From 35 to 39 years;Y35-39;2009;759.0;1397.0;638.0;159578.0;0.0039980448432741355
TOTAL;FI;M;From 35 to 39 years;Y35-39;2010;648.0;1347.0;699.0;158921.0;0.004398411789505478
TOTAL;FI;M;From 35 to 39 years;Y35-39;2011;795.0;1490.0;695.0;161115.0;0.004313688979921174
TOTAL;FI;M;From 35 to 39 years;Y35-39;2012;860.0;1685.0;825.0;165054.0;0.004998364171725617
TOTAL;FI;M;From 35 to 39 years;Y35-39;2013;820.0;1696.0;876.0;169502.0;0.0051680806126181405
TOTAL;FI;M;From 35 to 39 years;Y35-39;2014;883.0;1719.0;836.0;174775.0;0.004783292805035045
TOTAL;FI;M;From 35 to 39 years;Y35-39;2015;902.0;1508.0;606.0;177106.0;0.0034216796720607998
TOTAL;FI;M;From 35 to 39 years;Y35-39;2016;1037.0;1868.0;831.0;177811.0;0.004673501639381141
TOTAL;FI;M;From 35 to 39 years;Y35-39;2017;1016.0;1727.0;711.0;178273.0;0.003988265188783495
TOTAL;FI;M;From 35 to 39 years;Y35-39;2018;1306.0;1765.0;459.0;180761.0;0.0025392645537477662
TOTAL;FI;M;From 35 to 39 years;Y35-39;2019;1117.0;1949.0;832.0;183327.0;0.004538338597151538
TOTAL;FI;M;From 35 to 39 years;Y35-39;2020;1015.0;2121.0;1106.0;186122.0;0.005942338895992951
TOTAL;FI;M;From 35 to 39 years;Y35-39;2021;859.0;2620.0;1761.0;187719.0;0.009381042941843927
TOTAL;FI;M;From 35 to 39 years;Y35-39;2022;1087.0;3536.0;2449.0;188746.0;0.012975109406292054
TOTAL;FI;M;From 35 to 39 years;Y35-39;2023;1004.0;4600.0;3596.0;188248.0;0.019102460583910585
TOTAL;FI;M;From 35 to 39 years;Y35-39;2024;1060.0;4103.0;3043.0;190825.0;0.015946547884187083
TOTAL;FI;M;From 40 to 44 years;Y40-44;2009;541.0;958.0;417.0;186832.0;0.0022319516999229254
TOTAL;FI;M;From 40 to 44 years;Y40-44;2010;456.0;885.0;429.0;182143.0;0.0023552922703590036
TOTAL;FI;M;From 40 to 44 years;Y40-44;2011;515.0;1006.0;491.0;177566.0;0.00276516900758028
TOTAL;FI;M;From 40 to 44 years;Y40-44;2012;557.0;1111.0;554.0;172221.0;0.003216797022430482
TOTAL;FI;M;From 40 to 44 years;Y40-44;2013;556.0;1193.0;637.0;166649.0;0.0038224051749485444
TOTAL;FI;M;From 40 to 44 years;Y40-44;2014;657.0;1129.0;472.0;161204.0;0.0029279670479640703
TOTAL;FI;M;From 40 to 44 years;Y40-44;2015;678.0;1106.0;428.0;160576.0;0.0026654045436428856
TOTAL;FI;M;From 40 to 44 years;Y40-44;2016;780.0;1209.0;429.0;162832.0;0.0026346172742458484
TOTAL;FI;M;From 40 to 44 years;Y40-44;2017;773.0;1111.0;338.0;166845.0;0.002025832359375468
TOTAL;FI;M;From 40 to 44 years;Y40-44;2018;969.0;1160.0;191.0;170871.0;0.0011178023187082653
TOTAL;FI;M;From 40 to 44 years;Y40-44;2019;828.0;1272.0;444.0;175769.0;0.0025260427037759785
TOTAL;FI;M;From 40 to 44 years;Y40-44;2020;773.0;1413.0;640.0;177928.0;0.00359696056831977
TOTAL;FI;M;From 40 to 44 years;Y40-44;2021;598.0;1708.0;1110.0;178936.0;0.006203335270711316
TOTAL;FI;M;From 40 to 44 years;Y40-44;2022;754.0;2235.0;1481.0;179969.0;0.008229195028032606
TOTAL;FI;M;From 40 to 44 years;Y40-44;2023;763.0;3131.0;2368.0;183898.0;0.012876703389922674
TOTAL;FI;M;From 40 to 44 years;Y40-44;2024;819.0;2722.0;1903.0;188911.0;0.010073526687170148
TOTAL;FI;M;From 45 to 49 years;Y45-49;2009;411.0;669.0;258.0;190839.0;0.0013519249210067125
TOTAL;FI;M;From 45 to 49 years;Y45-49;2010;353.0;591.0;238.0;191110.0;0.0012453560776516143
TOTAL;FI;M;From 45 to 49 years;Y45-49;2011;381.0;732.0;351.0;190596.0;0.0018415916388591577
TOTAL;FI;M;From 45 to 49 years;Y45-49;2012;475.0;768.0;293.0;189973.0;0.0015423244355776873
TOTAL;FI;M;From 45 to 49 years;Y45-49;2013;462.0;789.0;327.0;188707.0;0.0017328450984860127
TOTAL;FI;M;From 45 to 49 years;Y45-49;2014;553.0;765.0;212.0;186147.0;0.0011388848598150923
TOTAL;FI;M;From 45 to 49 years;Y45-49;2015;568.0;746.0;178.0;181712.0;0.000979572070088932
TOTAL;FI;M;From 45 to 49 years;Y45-49;2016;652.0;820.0;168.0;177270.0;0.0009477068877982738
TOTAL;FI;M;From 45 to 49 years;Y45-49;2017;531.0;761.0;230.0;171965.0;0.0013374814642514465
TOTAL;FI;M;From 45 to 49 years;Y45-49;2018;780.0;794.0;14.0;166331.0;8.416951740805984e-05
TOTAL;FI;M;From 45 to 49 years;Y45-49;2019;601.0;850.0;249.0;160573.0;0.0015506965679161504
TOTAL;FI;M;From 45 to 49 years;Y45-49;2020;557.0;932.0;375.0;159982.0;0.0023440137015414233
TOTAL;FI;M;From 45 to 49 years;Y45-49;2021;449.0;1178.0;729.0;162358.0;0.004490077483092918
TOTAL;FI;M;From 45 to 49 years;Y45-49;2022;508.0;1368.0;860.0;166795.0;0.005156029857010102
TOTAL;FI;M;From 45 to 49 years;Y45-49;2023;555.0;1909.0;1354.0;171537.0;0.007893340795280318
TOTAL;FI;M;From 45 to 49 years;Y45-49;2024;640.0;1664.0;1024.0;177925.0;0.005755233946887733
TOTAL;FI;M;From 5 to 9 years;Y5-9;2009;330.0;756.0;426.0;146717.0;0.002903549009317257
TOTAL;FI;M;From 5 to 9 years;Y5-9;2010;312.0;705.0;393.0;147367.0;0.0026668114299673606
TOTAL;FI;M;From 5 to 9 years;Y5-9;2011;333.0;903.0;570.0;147824.0;0.0038559367896958546
TOTAL;FI;M;From 5 to 9 years;Y5-9;2012;371.0;907.0;536.0;149722.0;0.0035799682077450206
TOTAL;FI;M;From 5 to 9 years;Y5-9;2013;393.0;994.0;601.0;151706.0;0.0039616099560992974
TOTAL;FI;M;From 5 to 9 years;Y5-9;2014;378.0;971.0;593.0;153815.0;0.003855280694340604
TOTAL;FI;M;From 5 to 9 years;Y5-9;2015;436.0;822.0;386.0;155317.0;0.002485239864277574
TOTAL;FI;M;From 5 to 9 years;Y5-9;2016;477.0;987.0;510.0;157405.0;0.0032400495536990567
TOTAL;FI;M;From 5 to 9 years;Y5-9;2017;405.0;1072.0;667.0;157910.0;0.004223925020581344
TOTAL;FI;M;From 5 to 9 years;Y5-9;2018;440.0;1057.0;617.0;158343.0;0.0038966042073220793
TOTAL;FI;M;From 5 to 9 years;Y5-9;2019;521.0;1067.0;546.0;158005.0;0.003455586848517452
TOTAL;FI;M;From 5 to 9 years;Y5-9;2020;296.0;1016.0;720.0;156654.0;0.004596116281741928
TOTAL;FI;M;From 5 to 9 years;Y5-9;2021;313.0;906.0;593.0;153934.0;0.003852300336507854
TOTAL;FI;M;From 5 to 9 years;Y5-9;2022;435.0;1506.0;1071.0;150340.0;0.007123852600771584
TOTAL;FI;M;From 5 to 9 years;Y5-9;2023;396.0;2604.0;2208.0;146098.0;0.015113143232624677
TOTAL;FI;M;From 5 to 9 years;Y5-9;2024;423.0;2124.0;1701.0;142306.0;0.011953115118125728
TOTAL;FI;M;From 50 to 54 years;Y50-54;2009;285.0;502.0;217.0;190665.0;0.001138121836729342
TOTAL;FI;M;From 50 to 54 years;Y50-54;2010;284.0;451.0;167.0;189311.0;0.0008821463095118614
TOTAL;FI;M;From 50 to 54 years;Y50-54;2011;297.0;486.0;189.0;187628.0;0.001007312341441576
TOTAL;FI;M;From 50 to 54 years;Y50-54;2012;284.0;523.0;239.0;185871.0;0.0012858380274491448
TOTAL;FI;M;From 50 to 54 years;Y50-54;2013;349.0;529.0;180.0;185863.0;0.0009684552600571388
TOTAL;FI;M;From 50 to 54 years;Y50-54;2014;403.0;568.0;165.0;187930.0;0.0008779864843292715
TOTAL;FI;M;From 50 to 54 years;Y50-54;2015;420.0;542.0;122.0;188443.0;0.000647410622840859
TOTAL;FI;M;From 50 to 54 years;Y50-54;2016;492.0;567.0;75.0;188139.0;0.00039864143000653774
TOTAL;FI;M;From 50 to 54 years;Y50-54;2017;533.0;551.0;18.0;187364.0;9.606968254307125e-05
TOTAL;FI;M;From 50 to 54 years;Y50-54;2018;534.0;526.0;-8.0;185887.0;-4.3036898761075274e-05
TOTAL;FI;M;From 50 to 54 years;Y50-54;2019;433.0;545.0;112.0;183302.0;0.0006110135186741006
TOTAL;FI;M;From 50 to 54 years;Y50-54;2020;462.0;641.0;179.0;179182.0;0.0009989842729738478
TOTAL;FI;M;From 50 to 54 years;Y50-54;2021;349.0;726.0;377.0;174856.0;0.002156059843528389
TOTAL;FI;M;From 50 to 54 years;Y50-54;2022;447.0;770.0;323.0;169983.0;0.0019001900190019003
TOTAL;FI;M;From 50 to 54 years;Y50-54;2023;417.0;1101.0;684.0;164781.0;0.004150964006772626
TOTAL;FI;M;From 50 to 54 years;Y50-54;2024;446.0;969.0;523.0;159989.0;0.0032689747420135136
TOTAL;FI;M;From 55 to 59 years;Y55-59;2009;212.0;356.0;144.0;196318.0;0.0007335038050509887
TOTAL;FI;M;From 55 to 59 years;Y55-59;2010;181.0;280.0;99.0;192402.0;0.0005145476658246795
TOTAL;FI;M;From 55 to 59 years;Y55-59;2011;208.0;333.0;125.0;190137.0;0.0006574207019149351
TOTAL;FI;M;From 55 to 59 years;Y55-59;2012;208.0;355.0;147.0;189879.0;0.0007741772391891678
TOTAL;FI;M;From 55 to 59 years;Y55-59;2013;234.0;316.0;82.0;187478.0;0.0004373846531326342
TOTAL;FI;M;From 55 to 59 years;Y55-59;2014;266.0;369.0;103.0;184987.0;0.0005567958829539373
TOTAL;FI;M;From 55 to 59 years;Y55-59;2015;293.0;349.0;56.0;183866.0;0.0003045696322321691
TOTAL;FI;M;From 55 to 59 years;Y55-59;2016;325.0;407.0;82.0;182452.0;0.000449433275601254
TOTAL;FI;M;From 55 to 59 years;Y55-59;2017;342.0;346.0;4.0;181217.0;2.2072984322662886e-05
TOTAL;FI;M;From 55 to 59 years;Y55-59;2018;415.0;354.0;-61.0;181216.0;-0.00033661486844428746
TOTAL;FI;M;From 55 to 59 years;Y55-59;2019;290.0;365.0;75.0;183156.0;0.00040948699469304855
TOTAL;FI;M;From 55 to 59 years;Y55-59;2020;371.0;448.0;77.0;183719.0;0.0004191183274457187
TOTAL;FI;M;From 55 to 59 years;Y55-59;2021;265.0;477.0;212.0;183465.0;0.0011555337530319133
TOTAL;FI;M;From 55 to 59 years;Y55-59;2022;299.0;431.0;132.0;182956.0;0.0007214849472004198
TOTAL;FI;M;From 55 to 59 years;Y55-59;2023;281.0;622.0;341.0;181875.0;0.001874914089347079
TOTAL;FI;M;From 55 to 59 years;Y55-59;2024;328.0;608.0;280.0;179877.0;0.0015566192453732274
TOTAL;FI;M;From 60 to 64 years;Y60-64;2009;173.0;269.0;96.0;184247.0;0.0005210396912839829
TOTAL;FI;M;From 60 to 64 years;Y60-64;2010;143.0;249.0;106.0;194857.0;0.0005439886686133934
TOTAL;FI;M;From 60 to 64 years;Y60-64;2011;180.0;246.0;66.0;197048.0;0.00033494377004587714
TOTAL;FI;M;From 60 to 64 years;Y60-64;2012;167.0;247.0;80.0;193951.0;0.0004124753159303123
TOTAL;FI;M;From 60 to 64 years;Y60-64;2013;174.0;245.0;71.0;191222.0;0.0003712961897689596
TOTAL;FI;M;From 60 to 64 years;Y60-64;2014;242.0;277.0;35.0;186942.0;0.0001872238448288774
TOTAL;FI;M;From 60 to 64 years;Y60-64;2015;267.0;231.0;-36.0;183321.0;-0.00019637684716971869
TOTAL;FI;M;From 60 to 64 years;Y60-64;2016;288.0;224.0;-64.0;181417.0;-0.0003527784055518502
TOTAL;FI;M;From 60 to 64 years;Y60-64;2017;256.0;259.0;3.0;181384.0;1.6539496317205486e-05
TOTAL;FI;M;From 60 to 64 years;Y60-64;2018;254.0;202.0;-52.0;179220.0;-0.00029014618904140164
TOTAL;FI;M;From 60 to 64 years;Y60-64;2019;223.0;264.0;41.0;177055.0;0.00023156646239868968
TOTAL;FI;M;From 60 to 64 years;Y60-64;2020;245.0;279.0;34.0;176283.0;0.0001928716892723632
TOTAL;FI;M;From 60 to 64 years;Y60-64;2021;212.0;242.0;30.0;175134.0;0.0001712974065572647
TOTAL;FI;M;From 60 to 64 years;Y60-64;2022;210.0;321.0;111.0;174053.0;0.0006377367813252285
TOTAL;FI;M;From 60 to 64 years;Y60-64;2023;237.0;480.0;243.0;174364.0;0.0013936363010713221
TOTAL;FI;M;From 60 to 64 years;Y60-64;2024;251.0;490.0;239.0;176529.0;0.001353885197333016
TOTAL;FI;M;From 65 to 69 years;Y65-69;2009;92.0;172.0;80.0;120498.0;0.0006639114342146757
TOTAL;FI;M;From 65 to 69 years;Y65-69;2010;114.0;152.0;38.0;122578.0;0.00031000668961803915
TOTAL;FI;M;From 65 to 69 years;Y65-69;2011;93.0;173.0;80.0;134543.0;0.0005946054421263091
TOTAL;FI;M;From 65 to 69 years;Y65-69;2012;130.0;196.0;66.0;142014.0;0.00046474291267058177
TOTAL;FI;M;From 65 to 69 years;Y65-69;2013;158.0;218.0;60.0;158967.0;0.0003774368265111627
TOTAL;FI;M;From 65 to 69 years;Y65-69;2014;191.0;165.0;-26.0;170935.0;-0.0001521046011641852
TOTAL;FI;M;From 65 to 69 years;Y65-69;2015;221.0;184.0;-37.0;181087.0;-0.00020432167963465076
TOTAL;FI;M;From 65 to 69 years;Y65-69;2016;235.0;189.0;-46.0;183252.0;-0.0002510204527099295
TOTAL;FI;M;From 65 to 69 years;Y65-69;2017;197.0;185.0;-12.0;180472.0;-6.64923090562525e-05
TOTAL;FI;M;From 65 to 69 years;Y65-69;2018;141.0;161.0;20.0;178082.0;0.00011230781325456812
TOTAL;FI;M;From 65 to 69 years;Y65-69;2019;142.0;202.0;60.0;174278.0;0.00034427753359574933
TOTAL;FI;M;From 65 to 69 years;Y65-69;2020;152.0;214.0;62.0;171275.0;0.00036199095022624434
TOTAL;FI;M;From 65 to 69 years;Y65-69;2021;140.0;195.0;55.0;169845.0;0.0003238246636639289
TOTAL;FI;M;From 65 to 69 years;Y65-69;2022;158.0;203.0;45.0;169895.0;0.0002648694782071279
TOTAL;FI;M;From 65 to 69 years;Y65-69;2023;183.0;302.0;119.0;167972.0;0.0007084514085680946
TOTAL;FI;M;From 65 to 69 years;Y65-69;2024;189.0;329.0;140.0;166331.0;0.0008416951740805983
TOTAL;FI;M;From 70 to 74 years;Y70-74;2009;52.0;85.0;33.0;97658.0;0.00033791394458211306
TOTAL;FI;M;From 70 to 74 years;Y70-74;2010;53.0;87.0;34.0;101250.0;0.0003358024691358025
TOTAL;FI;M;From 70 to 74 years;Y70-74;2011;55.0;116.0;61.0;100784.0;0.0006052548023495793
TOTAL;FI;M;From 70 to 74 years;Y70-74;2012;52.0;106.0;54.0;108607.0;0.000497205520822783
TOTAL;FI;M;From 70 to 74 years;Y70-74;2013;57.0;121.0;64.0;106568.0;0.0006005555138503115
TOTAL;FI;M;From 70 to 74 years;Y70-74;2014;63.0;109.0;46.0;107976.0;0.00042602059716974144
TOTAL;FI;M;From 70 to 74 years;Y70-74;2015;102.0;104.0;2.0;110037.0;1.8175704535747066e-05
TOTAL;FI;M;From 70 to 74 years;Y70-74;2016;97.0;119.0;22.0;121120.0;0.00018163804491413475
TOTAL;FI;M;From 70 to 74 years;Y70-74;2017;104.0;118.0;14.0;128014.0;0.00010936303841767307
TOTAL;FI;M;From 70 to 74 years;Y70-74;2018;104.0;120.0;16.0;143498.0;0.00011149981184406751
TOTAL;FI;M;From 70 to 74 years;Y70-74;2019;64.0;159.0;95.0;154506.0;0.0006148628532225285
TOTAL;FI;M;From 70 to 74 years;Y70-74;2020;87.0;167.0;80.0;163697.0;0.000488707795500223
TOTAL;FI;M;From 70 to 74 years;Y70-74;2021;86.0;168.0;82.0;165833.0;0.0004944733557253381
TOTAL;FI;M;From 70 to 74 years;Y70-74;2022;77.0;141.0;64.0;163585.0;0.00039123391509001434
TOTAL;FI;M;From 70 to 74 years;Y70-74;2023;73.0;198.0;125.0;161239.0;0.000775246683494688
TOTAL;FI;M;From 70 to 74 years;Y70-74;2024;85.0;180.0;95.0;157801.0;0.0006020240682885407
TOTAL;FI;M;From 75 to 79 years;Y75-79;2009;14.0;59.0;45.0;73731.0;0.0006103267282418521
TOTAL;FI;M;From 75 to 79 years;Y75-79;2010;21.0;43.0;22.0;74193.0;0.00029652393082905395
TOTAL;FI;M;From 75 to 79 years;Y75-79;2011;23.0;65.0;42.0;75178.0;0.0005586740801830323
TOTAL;FI;M;From 75 to 79 years;Y75-79;2012;28.0;59.0;31.0;75920.0;0.0004083245521601686
TOTAL;FI;M;From 75 to 79 years;Y75-79;2013;36.0;77.0;41.0;78139.0;0.000524705972689694
TOTAL;FI;M;From 75 to 79 years;Y75-79;2014;44.0;72.0;28.0;81987.0;0.0003415175576615805
TOTAL;FI;M;From 75 to 79 years;Y75-79;2015;30.0;54.0;24.0;85233.0;0.0002815810777515751
TOTAL;FI;M;From 75 to 79 years;Y75-79;2016;58.0;69.0;11.0;84974.0;0.00012945136159295785
TOTAL;FI;M;From 75 to 79 years;Y75-79;2017;44.0;70.0;26.0;92022.0;0.00028254113146856187
TOTAL;FI;M;From 75 to 79 years;Y75-79;2018;32.0;65.0;33.0;90458.0;0.00036481018815361825
TOTAL;FI;M;From 75 to 79 years;Y75-79;2019;33.0;95.0;62.0;91933.0;0.0006744041856569458
TOTAL;FI;M;From 75 to 79 years;Y75-79;2020;34.0;85.0;51.0;93987.0;0.0005426282358198475
TOTAL;FI;M;From 75 to 79 years;Y75-79;2021;36.0;119.0;83.0;103742.0;0.0008000616915039232
TOTAL;FI;M;From 75 to 79 years;Y75-79;2022;44.0;101.0;57.0;110051.0;0.0005179416815839929
TOTAL;FI;M;From 75 to 79 years;Y75-79;2023;47.0;123.0;76.0;122972.0;0.0006180268679048889
TOTAL;FI;M;From 75 to 79 years;Y75-79;2024;57.0;145.0;88.0;132213.0;0.0006655926421758829
TOTAL;FI;M;From 80 to 84 years;Y80-84;2009;10.0;20.0;10.0;47128.0;0.00021218808351722968
TOTAL;FI;M;From 80 to 84 years;Y80-84;2010;8.0;20.0;12.0;49230.0;0.0002437538086532602
TOTAL;FI;M;From 80 to 84 years;Y80-84;2011;9.0;27.0;18.0;51064.0;0.00035249882500391666
TOTAL;FI;M;From 80 to 84 years;Y80-84;2012;8.0;33.0;25.0;52881.0;0.0004727595922921276
TOTAL;FI;M;From 80 to 84 years;Y80-84;2013;16.0;47.0;31.0;53901.0;0.0005751284762805885
TOTAL;FI;M;From 80 to 84 years;Y80-84;2014;22.0;22.0;0.0;54199.0;0.0
TOTAL;FI;M;From 80 to 84 years;Y80-84;2015;18.0;34.0;16.0;55027.0;0.0002907663510640231
TOTAL;FI;M;From 80 to 84 years;Y80-84;2016;21.0;39.0;18.0;56388.0;0.0003192168546499255
TOTAL;FI;M;From 80 to 84 years;Y80-84;2017;14.0;41.0;27.0;57201.0;0.0004720197199349662
TOTAL;FI;M;From 80 to 84 years;Y80-84;2018;18.0;40.0;22.0;59117.0;0.00037214337669367524
TOTAL;FI;M;From 80 to 84 years;Y80-84;2019;14.0;51.0;37.0;62247.0;0.0005944061561199736
TOTAL;FI;M;From 80 to 84 years;Y80-84;2020;10.0;53.0;43.0;65140.0;0.0006601166717838502
TOTAL;FI;M;From 80 to 84 years;Y80-84;2021;22.0;70.0;48.0;65005.0;0.0007384047380970695
TOTAL;FI;M;From 80 to 84 years;Y80-84;2022;24.0;72.0;48.0;70967.0;0.0006763707075119422
TOTAL;FI;M;From 80 to 84 years;Y80-84;2023;26.0;57.0;31.0;69235.0;0.0004477504152524012
TOTAL;FI;M;From 80 to 84 years;Y80-84;2024;21.0;47.0;26.0;70282.0;0.0003699382487692439
TOTAL;FI;M;From 85 to 89 years;Y85-89;2014;17.0;13.0;-4.0;27473.0;-0.00014559749572307356
TOTAL;FI;M;From 85 to 89 years;Y85-89;2015;11.0;14.0;3.0;28807.0;0.00010414135453188461
TOTAL;FI;M;From 85 to 89 years;Y85-89;2016;16.0;17.0;1.0;30175.0;3.314001657000828e-05
TOTAL;FI;M;From 85 to 89 years;Y85-89;2017;7.0;14.0;7.0;31507.0;0.00022217285047767163
TOTAL;FI;M;From 85 to 89 years;Y85-89;2018;14.0;12.0;-2.0;32397.0;-6.173411118313423e-05
TOTAL;FI;M;From 85 to 89 years;Y85-89;2019;7.0;16.0;9.0;32747.0;0.00027483433596970714
TOTAL;FI;M;From 85 to 89 years;Y85-89;2020;5.0;15.0;10.0;33733.0;0.0002964456170515519
TOTAL;FI;M;From 85 to 89 years;Y85-89;2021;13.0;21.0;8.0;34903.0;0.00022920665845342807
TOTAL;FI;M;From 85 to 89 years;Y85-89;2022;11.0;22.0;11.0;35648.0;0.000308572710951526
TOTAL;FI;M;From 85 to 89 years;Y85-89;2023;8.0;35.0;27.0;36576.0;0.0007381889763779527
TOTAL;FI;M;From 85 to 89 years;Y85-89;2024;16.0;30.0;14.0;38329.0;0.0003652586814161601
TOTAL;FI;M;From 90 to 94 years;Y90-94;2014;4.0;1.0;-3.0;7773.0;-0.00038595137012736397
TOTAL;FI;M;From 90 to 94 years;Y90-94;2015;4.0;3.0;-1.0;8472.0;-0.00011803588290840416
TOTAL;FI;M;From 90 to 94 years;Y90-94;2016;1.0;3.0;2.0;9248.0;0.00021626297577854672
TOTAL;FI;M;From 90 to 94 years;Y90-94;2017;0.0;3.0;3.0;9850.0;0.00030456852791878173
TOTAL;FI;M;From 90 to 94 years;Y90-94;2018;1.0;4.0;3.0;10445.0;0.0002872187649593107
TOTAL;FI;M;From 90 to 94 years;Y90-94;2019;1.0;7.0;6.0;11243.0;0.0005336653917993418
TOTAL;FI;M;From 90 to 94 years;Y90-94;2020;1.0;4.0;3.0;11789.0;0.000254474510136568
TOTAL;FI;M;From 90 to 94 years;Y90-94;2021;1.0;5.0;4.0;12664.0;0.0003158559696778269
TOTAL;FI;M;From 90 to 94 years;Y90-94;2022;4.0;7.0;3.0;13303.0;0.00022551304217093888
TOTAL;FI;M;From 90 to 94 years;Y90-94;2023;1.0;7.0;6.0;13389.0;0.00044812906116961686
TOTAL;FI;M;From 90 to 94 years;Y90-94;2024;2.0;2.0;0.0;13418.0;0.0
TOTAL;FI;M;From 95 to 99 years;Y95-99;2014;0.0;0.0;0.0;1214.0;0.0
TOTAL;FI;M;From 95 to 99 years;Y95-99;2015;0.0;0.0;0.0;1279.0;0.0
TOTAL;FI;M;From 95 to 99 years;Y95-99;2016;1.0;0.0;-1.0;1386.0;-0.0007215007215007215
TOTAL;FI;M;From 95 to 99 years;Y95-99;2017;0.0;1.0;1.0;1469.0;0.0006807351940095302
TOTAL;FI;M;From 95 to 99 years;Y95-99;2018;0.0;1.0;1.0;1557.0;0.0006422607578676942
TOTAL;FI;M;From 95 to 99 years;Y95-99;2019;0.0;0.0;0.0;1683.0;0.0
TOTAL;FI;M;From 95 to 99 years;Y95-99;2020;0.0;0.0;0.0;1907.0;0.0
TOTAL;FI;M;From 95 to 99 years;Y95-99;2021;0.0;1.0;1.0;2080.0;0.0004807692307692308
TOTAL;FI;M;From 95 to 99 years;Y95-99;2022;0.0;1.0;1.0;2169.0;0.0004610419548178884
TOTAL;FI;M;From 95 to 99 years;Y95-99;2023;0.0;0.0;0.0;2257.0;0.0
TOTAL;FI;M;From 95 to 99 years;Y95-99;2024;1.0;0.0;-1.0;2430.0;-0.00041152263374485596
TOTAL;FI;M;100 years or over;Y_GE100;2014;0.0;0.0;0.0;89.0;0.0
TOTAL;FI;M;100 years or over;Y_GE100;2015;1.0;0.0;-1.0;100.0;-0.01
TOTAL;FI;M;100 years or over;Y_GE100;2016;1.0;0.0;-1.0;112.0;-0.008928571428571428
TOTAL;FI;M;100 years or over;Y_GE100;2017;0.0;0.0;0.0;135.0;0.0
TOTAL;FI;M;100 years or over;Y_GE100;2018;1.0;0.0;-1.0;131.0;-0.007633587786259542
TOTAL;FI;M;100 years or over;Y_GE100;2019;0.0;0.0;0.0;135.0;0.0
